,Regulon_ID,Regulator,Gene
0,0,HOXA6,S1PR3
1,0,HOXA6,FBXO30
2,0,HOXA6,MYL9
3,0,HOXA6,EPC2
4,0,HOXA6,TANC1
5,0,HOXA6,TPM1
6,0,HOXA6,VAMP1
7,0,HOXA6,RNF38
8,0,HOXA6,TAF6
9,0,HOXA6,PDLIM3
10,0,HOXA6,LMO3
11,0,HOXA6,ZNF670
12,0,HOXA6,CNTN4
13,0,HOXA6,PTP4A1
14,0,HOXA6,ATL1
15,0,HOXA6,SOCS2
16,0,HOXA6,DAAM1
17,0,HOXA6,ETV6
18,0,HOXA6,PRKAA1
19,0,HOXA6,CYFIP2
20,0,HOXA6,CDC42EP3
21,0,HOXA6,DPYSL3
22,0,HOXA6,CCDC81
23,0,HOXA6,ARHGEF37
24,0,HOXA6,PPP1R14C
25,0,HOXA6,ITGA8
26,0,HOXA6,ADRA1A
27,0,HOXA6,SYNPO2L
28,0,HOXA6,FLNA
29,0,HOXA6,METTL24
30,0,HOXA6,KLHL23
31,0,HOXA6,PDE4D
32,0,HOXA6,PCDH7
33,0,HOXA6,PNMA1
34,0,HOXA6,RYR2
35,0,HOXA6,PLCB4
36,0,HOXA6,DST
37,0,HOXA6,ARID5A
38,0,HOXA6,ZMYND10
39,0,HOXA6,GIPC3
40,0,HOXA6,PPP1CB
41,0,HOXA6,IL17RE
42,0,HOXA6,STON1-GTF2A1L
43,0,HOXA6,NXPE3
44,0,HOXA6,FAM184A
45,0,HOXA6,CHURC1
46,0,HOXA6,ACTA2
47,0,HOXA6,DUSP26
48,0,HOXA6,PNPLA4
49,0,HOXA6,SLMAP
50,0,HOXA6,ZNF554
51,0,HOXA6,SYNPO2
52,0,HOXA6,FOXN3
53,0,HOXA6,USP12
54,0,HOXA6,FILIP1
55,0,HOXA6,REEP2
56,0,HOXA6,PDE3A
57,0,HOXA6,PPP4R4
58,0,HOXA6,CASZ1
59,0,HOXA6,MAPK10
60,0,HOXA6,FAM218A
61,0,HOXA6,NDE1
62,0,HOXA6,TLE6
63,0,HOXA6,C5orf24
64,0,HOXA6,FBXO32
65,0,HOXA6,RAB17
66,0,HOXA6,GJC1
67,0,HOXA6,SLC20A2
68,0,HOXA6,VWA3B
69,0,HOXA6,FAXDC2
70,0,HOXA6,SETMAR
71,0,HOXA6,SETBP1
72,0,HOXA6,TAPT1
73,0,HOXA6,SLC6A17
74,0,HOXA6,MYOM1
75,0,HOXA6,PDLIM5
76,0,HOXA6,SORT1
77,0,HOXA6,PATJ
78,0,HOXA6,FBXL22
79,0,HOXA6,WWOX
80,0,HOXA6,NEK9
81,0,HOXA6,ZKSCAN8
82,0,HOXA6,CD9
83,0,HOXA6,DIP2C
84,0,HOXA6,TTLL7
85,0,HOXA6,STON1
86,0,HOXA6,HAND2
87,0,HOXA6,ANKHD1
88,0,HOXA6,LMO1
89,0,HOXA6,KCNC4
90,0,HOXA6,TNRC6A
91,0,HOXA6,TOR1AIP1
92,0,HOXA6,PHOSPHO2
93,0,HOXA6,ITGA1
94,1,HOXA6,QSER1
95,1,HOXA6,PHF3
96,1,HOXA6,FBXO30
97,1,HOXA6,CTDSPL2
98,1,HOXA6,MEGF9
99,1,HOXA6,LUC7L3
100,1,HOXA6,KLHL25
101,1,HOXA6,BAZ1B
102,1,HOXA6,KIAA1958
103,1,HOXA6,BRCA1
104,1,HOXA6,ZNF655
105,1,HOXA6,MAP4K5
106,1,HOXA6,GEMIN5
107,1,HOXA6,SMAD5
108,1,HOXA6,NFAT5
109,1,HOXA6,SP4
110,1,HOXA6,TNRC6B
111,1,HOXA6,BTAF1
112,1,HOXA6,BCL9
113,1,HOXA6,DBT
114,1,HOXA6,TRPC1
115,1,HOXA6,PRMT9
116,1,HOXA6,TAF4B
117,1,HOXA6,DMTF1
118,1,HOXA6,CEP120
119,1,HOXA6,USP24
120,1,HOXA6,ZNF770
121,1,HOXA6,ZNF850
122,1,HOXA6,INO80
123,1,HOXA6,UVSSA
124,1,HOXA6,EBLN2
125,1,HOXA6,ANO3
126,1,HOXA6,AASS
127,1,HOXA6,SMARCA2
128,1,HOXA6,SENP7
129,1,HOXA6,TMEM131
130,1,HOXA6,RASA1
131,1,HOXA6,BMPR2
132,1,HOXA6,PLEKHM3
133,1,HOXA6,FBXO34
134,1,HOXA6,NCOA6
135,1,HOXA6,SMC4
136,1,HOXA6,SEPSECS
137,1,HOXA6,VPS50
138,1,HOXA6,CREBZF
139,1,HOXA6,TOPORS
